_id,author,category,etext,language,title,zipfile
3319,"Moore, Thomas",Poetry,http://www.gutenberg.org/etext/8187,English,Drink To Her,http://www.archive.org/download/drink_to_her_0907_librivox/drink_to_her_0907_librivox_64kb_mp3.zip
3320,"Trollope, Anthony",Fiction,http://ebooks.adelaide.edu.au/t/trollope/anthony/ayala/,English,Ayala's Angel,http://www.archive.org/download/details.php?identifier=ayalas_angel_0909_librivox/details.php?identifier=ayalas_angel_0909_librivox_64kb_mp3.zip
3321,Various,Poetry,,English,Short Poetry Collection 081,http://www.archive.org/download/short_poetry_collection_081_0908_librivox/short_poetry_collection_081_0908_librivox_64kb_mp3.zip
3322,"Goethe, Johann Wolfgang von",Fiction,"http://www.zeno.org/Literatur/M/Goethe,+Johann+Wolfgang/Erz%C3%A4hlungen/Unterhaltungen+deutscher+Ausgewanderten",German,Unterhaltungen deutscher Ausgewanderten,http://www.archive.org/download/unterhaltungen_deutscher_ausgewanderten_0907_librivox/unterhaltungen_deutscher_ausgewanderten_0907_librivox_64kb_mp3.zip
3323,"MacDonald, George",Fiction,http://www.gutenberg.org/etext/708,English,"Princess and the Goblin, The (version 2)",http://www.archive.org/download/princess_goblin_0907_librivox/princess_goblin_0907_librivox_64kb_mp3.zip
3324,"Andersen, Hans Christian",Fiction,,English,Hans Christian Andersen Fairy Tale Collection,http://www.archive.org/download/andersen_fairy_tale_collection_0907_librivox/andersen_fairy_tale_collection_0907_librivox_64kb_mp3.zip
3325,"Wells, H. G.",Fiction,http://www.gutenberg.org/files/1059/1059-h/1059-h.htm,English,"World Set Free, The",http://www.archive.org/download/world_set_free_0907_librivox/world_set_free_0907_librivox_64kb_mp3.zip
3326,"Wharton, Edith",Fiction,http://www.gutenberg.org/etext/283,English,"Reef, The",http://www.archive.org/download/the_reef_0909_librivox/the_reef_0909_librivox_64kb_mp3.zip
3327,anonymous,Fiction,http://www.archive.org/stream/gestaromanorum00oestuoft#page/510/mode/2up,Latin,Historia Apollonii Regis Tyri,http://www.archive.org/download/historia_apollonii_regis_tyri_zf_0908_librivox1/historia_apollonii_regis_tyri_zf_0908_librivox1_64kb_mp3.zip
3328,"Alden, Isabella",Fiction,http://www.gutenberg.org/etext/26742,English,"Chautauqua Girls at Home, The",http://www.archive.org/download/chautauqua_girls_at_home_tg_librivox/chautauqua_girls_at_home_tg_librivox_64kb_mp3.zip
3329,"Curwood, James Oliver",Fiction,http://www.gutenberg.org/etext/4703,English,Flower of the North,http://www.archive.org/download/flower_of_the_north_rm_0908_librivox/flower_of_the_north_rm_0908_librivox_64kb_mp3.zip
3330,"Lagerlöf, Selma",Fiction,http://www.gutenberg.org/ebooks/29320,Dutch,Niels Holgersson's Wonderbare Reis,http://www.archive.org/download/niels_holgerssons_co_librivox/niels_holgerssons_co_librivox_64kb_mp3.zip
3331,"Prentiss, Elizabeth",Fiction,http://www.archive.org/details/auntjaneshero00prengoog,English,Aunt Jane's Hero,http://www.archive.org/download/auntjaneshero_1002_librivox/auntjaneshero_1002_librivox_64kb_mp3.zip
3332,"Defoe, Daniel",Fiction,http://www.gutenberg.org/etext/6422,English,"Life, Adventures & Piracies of Captain Singleton, The",http://www.archive.org/download/captainsingleton_1007_librivox/captainsingleton_1007_librivox_64kb_mp3.zip
3333,"Goethe, Johann Wolfgang von",Non-fiction,"http://www.zeno.org/Literatur/M/Goethe,+Johann+Wolfgang/Autobiographisches/Aus+meinem+Leben.+Dichtung+und+Wahrheit",German,Aus meinem Leben. Dichtung und Wahrheit,http://www.archive.org/download/dichtungwahrheit_0909_librivox/dichtungwahrheit_0909_librivox_64kb_mp3.zip
3334,"Carroll, Lewis",Poetry,http://www.gutenberg.org/etext/13,English,"Hunting of the Snark, The (version 2)",http://www.archive.org/download/hunting_of_the_snark_scs_librivox/hunting_of_the_snark_scs_librivox_64kb_mp3.zip
3335,"Sallustius Crispus, Gaius (Sallust)",Non-fiction,http://www.archive.org/details/catilinejugurtha00salluoft,English,Works of Sallust,http://www.archive.org/download/catiline_conspiracy_and_jugurthine_war_0911_librivox/catiline_conspiracy_and_jugurthine_war_0911_librivox_64kb_mp3.zip
3336,"Frost, Thomas",Non-fiction,http://www.archive.org/details/inkentwithcharl00frosgoog,English,In Kent with Charles Dickens,http://www.archive.org/download/in_kent_with_dickens_rg_librivox/in_kent_with_dickens_rg_librivox_64kb_mp3.zip
3337,"Milne, A. A.",Fiction,http://www.gutenberg.org/ebooks/27771,English,Once on a Time,http://www.archive.org/download/once_on_a_time_0911_librivox/once_on_a_time_0911_librivox_64kb_mp3.zip
3338,"Alcott, Louisa May",Fiction,http://www.gutenberg.org/etext/8694,English,"Abbot's Ghost or Maurice Treherne's Temptation, The",http://www.archive.org/download/abbotts_ghost_0910_librivox/abbotts_ghost_0910_librivox_64kb_mp3.zip
3339,"Dumas, Alexandre",Non-fiction,http://www.gutenberg.org/etext/2741,English,"Celebrated Crimes, Vol. 1",http://www.archive.org/download/celebrated_crimes_1_1001_librivox/celebrated_crimes_1_1001_librivox_64kb_mp3.zip
3340,"Meynell, Alice",Poetry,http://www.theotherpages.org/poems/meynell1.html#1,English,"Letter From A Girl To Her Own Old Age, A",http://www.archive.org/download/letter_from_a_girl_0907_librivox/letter_from_a_girl_0907_librivox_64kb_mp3.zip
3341,"Brown, Charles Brockden",Fiction,http://www.gutenberg.org/ebooks/18508,English,Arthur Mervyn,http://www.archive.org/download/arthur_mervyn_me_librivox/arthur_mervyn_me_librivox_64kb_mp3.zip
3342,"Moore, Thomas",Poetry,http://www.gutenberg.org/etext/8187,English,"Day-Dream, The",http://www.archive.org/download/day-dream_0907_librivox/day-dream_0907_librivox_64kb_mp3.zip
3343,Various,Fiction,,English,Short Science Fiction Collection 022,http://www.archive.org/download/short_scifi_22_0907_librivox/short_scifi_22_0907_librivox_64kb_mp3.zip
3344,"Daviess, Maria Thompson",Fiction,http://www.gutenberg.org/ebooks/15818,English,"Melting of Molly, The",http://www.archive.org/download/melting_of_molly_0908_librivox/melting_of_molly_0908_librivox_64kb_mp3.zip
3345,"Livesay, John Frederick Bligh",Non-fiction,http://www.archive.org/details/canada100days00liveuoft,English,"Canada's Hundred Days: With the Canadian Corps from Amiens to Mons, Aug. 8 - Nov. 11, 1918 Part One Amiens",http://www.archive.org/download/canadas_hundred_days_0910_librivox/canadas_hundred_days_0910_librivox_64kb_mp3.zip
3346,"Lawrence, D. H.",Fiction,http://www.gutenberg.org/etext/9498,English,"Trespasser, The",http://www.archive.org/download/trespasser_mg_librivox/trespasser_mg_librivox_64kb_mp3.zip
3347,"Wyss, Johann David",Fiction,http://kayray.org/audiobooks/librivox/swiss_family_robinson.zip,English,"Swiss Family Robinson, The (Version 2)",http://www.archive.org/download/swissrobinson_ks_0908/swissrobinson_ks_0908_64kb_mp3.zip
3348,"Ursinus, Zacharias",Non-fiction,http://www.ccel.org/creeds/heidelberg-cat.html,English,"Heidelberg Catechism, The",http://www.archive.org/download/heidelberg_catechism_1002_librivox/heidelberg_catechism_1002_librivox_64kb_mp3.zip
3349,"Hume, David",Non-fiction,http://www.gutenberg.org/etext/4705,English,"Treatise Of Human Nature, Volume 2, A",http://www.archive.org/download/treatise_human_nature_2_1107_librivox/treatise_human_nature_2_1107_librivox_64kb_mp3.zip
3350,Various,Poetry,,English,37 American Poems,http://www.archive.org/download/37_american_poems_0908_librivox/37_american_poems_0908_librivox_64kb_mp3.zip
3351,"Kieviet, Cornelis Johannes",Fiction,http://www.gutenberg.org/etext/10971,Dutch,"Dik Trom, De Zoon van",http://www.archive.org/download/zoon_dik_trom_0908_librivox/zoon_dik_trom_0908_librivox_64kb_mp3.zip
3352,"Magnússon, Eiríkr",Fiction,http://books.google.com/books?id=znkXAAAAMAAJ&dq=bugge+die+volsungasaga&printsec=frontcover&source=bl&ots=m65ysPrYX6&sig=GBkXmeolsxRoZzEkTwgrlociVYc&h,English,Völsungasaga,http://www.archive.org/download/voelsungasaga_cp_librivox/voelsungasaga_cp_librivox_64kb_mp3.zip
3353,"Shakespeare, William",Dramatic Works,http://www.gutenberg.org/etext/1508,English,"Taming of the Shrew, The",http://www.archive.org/download/tamingoftheshrew_1009_librivox/tamingoftheshrew_1009_librivox_64kb_mp3.zip
3355,"Lennox, Charlotte",Fiction,http://girlebooks.com/ebook-catalog/charlotte-lennox/the-female-quixote/,English,"Female Quixote, The, Volume I",http://www.archive.org/download/female_quixote_v1_1001_librivox/female_quixote_v1_1001_librivox_64kb_mp3.zip
3357,"White, Fred M.",Fiction,http://www.gutenberg.org/etext/9853,English,"Mystery of the Four Fingers, The",http://www.archive.org/download/mystery_four_fingers_1001_librivox/mystery_four_fingers_1001_librivox_64kb_mp3.zip
3358,"President's Task Force on 21st Century Policing,",,,English,Final Report of the President's Task Force on 21st Century Policing,
3359,"Austen, Jane",Fiction,http://www.gutenberg.org/ebooks/158,English,Emma (version 3),http://www.archive.org/download/emma_ver03_ek_librivox/emma_ver03_ek_librivox_64kb_mp3.zip
3360,"Crane, Walter",Fiction,http://www.gutenberg.org/etext/25432,English,"Baby's Songbook, The",http://www.archive.org/download/babys_songbook_1102_librivox/babys_songbook_1102_librivox_64kb_mp3.zip
3361,"Bailey, Arthur Scott",Fiction,http://www.gutenberg.org/etext/24589,English,"Tale of Benny Badger, The",http://www.archive.org/download/tale_of_benny_badger_lb_librivox/tale_of_benny_badger_lb_librivox_64kb_mp3.zip
3362,"Thomas, Edward",Poetry,http://theotherpages.org/poems/thomas01.html,English,When First I Came Here,http://www.archive.org/download/when_first_i_came_here_0907_librivox/when_first_i_came_here_0907_librivox_64kb_mp3.zip
3363,"Orr, Lyndon",Non-fiction,http://www.gutenberg.org/etext/4693,English,Famous Affinities of History: The Romance of Devotion,http://www.archive.org/download/famousaffinities_0911_librivox/famousaffinities_0911_librivox_64kb_mp3.zip
3364,"Schiller, Friedrich",Fiction,http://gutenberg.spiegel.de/autor/518,German,Kleinere Schriften,http://www.archive.org/download/kleinere_schriften_rr_librivox/kleinere_schriften_rr_librivox_64kb_mp3.zip
3365,Various,Fiction,,German,Sammlung kurzer deutscher Prosa 015,http://www.archive.org/download/sammlung_prosa_015_0909_librivox/sammlung_prosa_015_0909_librivox_64kb_mp3.zip
3366,מנדלה מוכר ספרים Mendele Mokher Sfarim,Fiction,http://benyehuda.org/mos/baxa.html,Hebrew,בעמק הבכא The Wishing-Ring,http://www.archive.org/download/details.php?identifier=wishingring_1009_librivox/details.php?identifier=wishingring_1009_librivox_64kb_mp3.zip
3368,"Rodenbach, Georges",Fiction,http://www.gutenberg.org/etext/14911,French,Bruges-la-Morte,http://www.archive.org/download/bruges-la-morte_ez_0908_librivox/bruges-la-morte_ez_0908_librivox_64kb_mp3.zip
3369,"Tarkington, Booth",Fiction,http://www.gutenberg.org/etext/8867,English,"Magnificent Ambersons, The",http://www.archive.org/download/magnificent_ambersons_0908_librivox/magnificent_ambersons_0908_librivox_64kb_mp3.zip
3370,Plato,Non-fiction,http://books.google.com/books?id=4JWLrOkz550C&hl=pt-BR&pg=PA39#v=onepage&q=&f=false,Greek,"Apology of Socrates (Greek), The",http://www.archive.org/download/apology_of_socrates_plato_0908_librivox1/apology_of_socrates_plato_0908_librivox1_64kb_mp3.zip
3371,Various,Fiction,,English,Short Science Fiction Collection 023,http://www.archive.org/download/short_scifi_23_0907_librivox/short_scifi_23_0907_librivox_64kb_mp3.zip
3372,"Fischer, Caroline Auguste",Fiction,"http://www.zeno.org/Literatur/M/Fischer,+Caroline+Auguste/M%C3%A4rchen",German,Märchen,http://www.archive.org/download/maerchen_hok_librivox/maerchen_hok_librivox_64kb_mp3.zip
3373,"Seaver, James E.",Non-fiction,http://www.gutenberg.org/etext/6960,English,"Narrative of the Life of Mrs. Mary Jemison, A",http://www.archive.org/download/life_of_mary_jemison_0911_librivox/life_of_mary_jemison_0911_librivox_64kb_mp3.zip
3374,"Thompson, Ruth Plumly",,,English,Royal Book of Oz (version 2 Dramatic Reading),
3375,"Schiller, Friedrich",Non-fiction,http://gutenberg.spiegel.de/buch/3310/1,German,"Gesetzgebung des Lykurgus und Solon, Die",http://www.archive.org/download/lykurgus_solon_0909_librivox/lykurgus_solon_0909_librivox_64kb_mp3.zip
3376,"Schiller, Friedrich",Fiction,"http://www.zeno.org/Literatur/M/Schiller,+Friedrich/Erz%C3%A4hlungen/Der+Verbrecher+aus+verlorener+Ehre",German,"Verbrecher aus verlorener Ehre, Der",http://www.archive.org/download/verbrecher_aus_verlorener_ehre_rd_0909_librivox/verbrecher_aus_verlorener_ehre_rd_0909_librivox_64kb_mp3.zip
3377,"Torrey, Bradford",Non-fiction,http://www.gutenberg.org/etext/10760,English,"Florida Sketch-Book, A",http://www.archive.org/download/details.php?identifier=florida_sketchbook_0911_librivox/details.php?identifier=florida_sketchbook_0911_librivox_64kb_mp3.zip
3378,"Barbour, Anna Maynard",Fiction,http://www.gutenberg.org/etext/21892,English,At the Time Appointed,http://www.archive.org/download/at_the_time_appointed_1007_librivox/at_the_time_appointed_1007_librivox_64kb_mp3.zip
3379,Various,Fiction,,English,Short Story Collection Vol. 039,http://www.archive.org/download/short_story_039_0909_librivox/short_story_039_0909_librivox_64kb_mp3.zip
3380,"Baum, L. Frank",Fiction,http://www.gutenberg.org/etext/16259,English,"Surprising Adventures of the Magical Monarch of Mo and His People, The",http://www.archive.org/download/magical_monarch_mo_1003_librivox/magical_monarch_mo_1003_librivox_64kb_mp3.zip
3381,"Clare, John",Poetry,http://www.gutenberg.org/etext/8672,English,Summer Evening,http://www.archive.org/download/summer_evening_0908_librivox/summer_evening_0908_librivox_64kb_mp3.zip
3382,Various,Fiction,,English,Coffee Break Collection 001 - Humor,http://www.archive.org/download/coffee_break_collection_001_0909_librivox/coffee_break_collection_001_0909_librivox_64kb_mp3.zip
3383,"Vaughan, Henry",Poetry,http://www.theotherpages.org/poems/vaughan1.html#4,English,"World, The",http://www.archive.org/download/world_0908_librivox/world_0908_librivox_64kb_mp3.zip
3384,"Schopenhauer, Arthur",Non-fiction,http://ebooks.adelaide.edu.au/s/schopenhauer/arthur/controversy/,English,"Art of Controversy, The (or: The Art of Being Right)",http://www.archive.org/download/controversy_1011_librivox&reCache=1/controversy_1011_librivox&reCache=1_64kb_mp3.zip
3385,"Bligh, William",Non-fiction,http://www.gutenberg.org/etext/15411,English,"Voyage to the South Sea, A",http://www.archive.org/download/voyage_south_sea_1002_librivox/voyage_south_sea_1002_librivox_64kb_mp3.zip
3386,"Jerome, Jerome K.",Fiction,http://www.gutenberg.org/etext/2353,English,Tea-table Talk,http://www.archive.org/download/tea-table_talk_rg_librivox/tea-table_talk_rg_librivox_64kb_mp3.zip
3387,"Kyne, Peter B.",Fiction,http://www.gutenberg.org/etext/5735,English,"Valley of the Giants, The",http://www.archive.org/download/valleyofgiants_0909/valleyofgiants_0909_64kb_mp3.zip
3388,Various,Fiction,,English,Short Science Fiction Collection 024,http://www.archive.org/download/short_scifi_24_0908_librivox/short_scifi_24_0908_librivox_64kb_mp3.zip
3389,Various,,,English,"Children's Short Works, Vol. 002",http://www.archive.org/download/childrenshortstory02_0909_librivox/childrenshortstory02_0909_librivox_64kb_mp3.zip
3390,"Emerson, Ralph Waldo",Non-fiction,http://www.gutenberg.org/etext/29433,English,Nature,http://www.archive.org/download/nature_0909_librivox/nature_0909_librivox_64kb_mp3.zip
3391,"Allen, Grant",Fiction,http://www.gutenberg.org/etext/4396,English,"Woman Who Did, The",http://www.archive.org/download/woman_who_did_rg_librivox/woman_who_did_rg_librivox_64kb_mp3.zip
3392,"Locke, William John",Fiction,http://www.gutenberg.org/etext/4287,English,"Red Planet, The",http://www.archive.org/download/red_planet_0912_librivox/red_planet_0912_librivox_64kb_mp3.zip
3393,Various,Fiction,,Multilingual,Multilingual Fairy Tale Collection 002,http://www.archive.org/download/multilingual_fairy_tale_002_0911_librivox/multilingual_fairy_tale_002_0911_librivox_64kb_mp3.zip
3394,Weymouth New Testament,Non-fiction,http://www.gutenberg.org/etext/8832,English,Bible (WNT) NT 05: Acts,http://www.archive.org/download/bible_wnt_nt05_acts_0911_librivox/bible_wnt_nt05_acts_0911_librivox_64kb_mp3.zip
3395,"Belloc, Hilaire",Non-fiction,http://www.gutenberg.org/etext/7354,English,On Something,http://www.archive.org/download/on_something_0909_rc_librivox2/on_something_0909_rc_librivox2_64kb_mp3.zip
3396,"Langstroth, L. L.",Non-fiction,http://www.gutenberg.org/ebooks/24583,English,Langstroth on the Hive and the Honey-Bee: A Bee Keeper's Manual,http://www.archive.org/download/langstroth_onthe_hive_0909_librivox/langstroth_onthe_hive_0909_librivox_64kb_mp3.zip
3398,"Barnum, P. T.",Non-fiction,http://www.gutenberg.org/etext/26640,English,"Humbugs of the World, The",http://www.archive.org/download/humbugs_of_world_0911_librivox/humbugs_of_world_0911_librivox_64kb_mp3.zip
3399,"Rabelais, François",Fiction,http://www.gutenberg.org/ebooks/8166,English,Gargantua and Pantagruel,http://www.archive.org/download/gargantuaandpantagruel_1007_librivox/gargantuaandpantagruel_1007_librivox_64kb_mp3.zip
3400,"Camões, Luís Vaz de",Poetry,http://www.archive.org/details/oslusadasthelu01camuoft,English,"Lusiads, The",http://www.archive.org/download/lusiads_1002_librivox/lusiads_1002_librivox_64kb_mp3.zip
3401,"Allen, Grant",,,English,Miss Cayley's Adventures,
3402,"Lambert, John C",Non-fiction,http://www.archive.org/details/romanceofmission00lamb,English,"Romance of Missionary Heroism, The",http://www.archive.org/download/romance_missionaryheroism_0910_librivox/romance_missionaryheroism_0910_librivox_64kb_mp3.zip
3403,Various,Poetry,,English,Short Poetry Collection 082,http://www.archive.org/download/short_poetry_collection_082_librivox/short_poetry_collection_082_librivox_64kb_mp3.zip
3404,"Bierce, Ambrose",Poetry,http://www.theotherpages.org/poems/bierce02.html,English,Business,http://www.archive.org/download/business_0908_librivox/business_0908_librivox_64kb_mp3.zip
